 Flow Duration, Bwd Packet Length Std, Flow IAT Std, Packet Length Std, SYN Flag Count, ACK Flag Count, Average Packet Size
12513829,923.9379639,2110331.593,741.7317269,0,0,530.0434783
5936815,0,3318908.078,0,0,0,0
115940599,317.8305038,4717768.947,388.1696718,0,0,138.1470588
115940658,317.4935629,4717865.023,388.3397607,0,0,138.1764706
115922390,244.5440363,4846786.507,296.5144287,0,0,77.33333333
115912423,380.838674,4651604.474,425.6755186,0,0,149.3055556
115934036,316.4600488,4716892.02,395.7006869,0,0,140.2941176
115912920,341.2926059,4846118.538,357.4989135,0,0,94.9
5651065,0,3169399.576,0,0,0,0
116654600,546.9264515,4133654.41,541.3353302,0,0,294.9807692
9501829,259.4216324,2979067.308,194.9072973,0,0,153.6
125805,0,0,0,0,1,9
10715910,981.4139813,1394603.261,1087.505487,0,0,883.1162791
125869,0,0,0,0,1,9
11160918,864.5084257,1004436.682,1044.898591,0,0,982.0886076
10424002,806.8794035,934548.0243,1026.54891,0,0,983.2637363
10425273,814.7372383,849530.7288,1105.663461,0,0,1027.401869
10425699,735.0942456,886473.3491,1031.98149,0,0,1044.158416
10424507,840.3475267,945327.7708,1104.184163,0,0,1073.617978
10562278,748.0784706,575309.8835,1094.600883,0,0,1102.184426
125795,0,0,0,0,1,9
124271,0,0,0,0,1,9
124204,0,0,0,0,1,9
124225,0,0,0,0,1,9
124275,0,0,0,0,1,9
124880,0,0,0,0,1,9
6123729,0,3426622.829,3.286335345,0,0,3
9249916,958.4061422,3653951.939,581.2093304,0,0,282.2857143
9251028,1091.780808,3169355.062,776.2399472,0,0,441.8888889
9251999,716.9721055,3169495.657,506.7456079,0,0,297.7777778
10097733,841.4942332,2057168.157,871.4971601,0,0,704.55
11040065,987.2196699,1273142.343,1153.04605,0,0,942.5686275
124786,0,0,0,0,1,9
124295,0,0,0,0,1,9
125822,0,0,0,0,1,9
124954,0,0,0,0,1,9
124939,0,0,0,0,1,9
6110184,0,3419338.168,3.286335345,0,0,3
9250175,870.7477458,1179149.756,1050.072115,0,0,916.0892857
9858597,761.7249914,1639282.1,884.4306329,0,0,764.4516129
9896514,561.7698224,3608652.089,350.8188126,0,0,196.4285714
9250821,816.2943,1200695.043,1056.923958,0,0,956.8703704
9895937,900.0940692,3608915.358,548.2990418,0,0,280.1428571
9251514,1075.65613,1223959.171,1225.792139,0,0,1036
9620808,938.329967,680642.3408,1264.080087,0,0,1153.754386
9878679,812.8068464,580323.2889,1162.08775,0,0,1108.348936
12006691,785.4670781,807940.8705,1088.556636,0,0,1015.633333
123079,0,0,0,0,1,9
124788,0,0,0,0,1,9
124138,0,0,0,0,1,9
125739,0,0,0,0,1,9
126468,0,0,0,0,1,9
124945,0,0,0,0,1,9
123083,0,0,0,0,1,9
124169,0,0,0,0,1,9
124995,0,0,0,0,1,9
115858237,167.0382762,4872731.03,121.4639643,0,0,30.16666667
115174395,74.36128025,4817448.434,340.8899227,0,0,96.5
5993096,0,3446962.755,0,0,0,0
115995734,522.0786667,4546478.268,621.1243886,0,0,264.95
115344683,164.3656638,4887963.929,265.5174498,0,0,66
29279912,722.5994741,4484136.81,495.5248965,0,0,183.5
5156445,0,2932708.051,3.286335345,0,0,3
23108972,159.7108995,3736686.555,150.2542924,0,0,68.85714286
60716222,295.5264025,4465650.575,322.7826513,0,0,180.375
91128111,185.7514537,4792245.228,205.3113519,0,0,80.35714286
103171,278.6000718,29730.25249,329.2940429,0,0,237.8
50969,0,0,0,0,1,9
1205440,388.5,368030.6072,352.9542385,0,0,200
5521021,0,3094781.525,0,0,0,0
100102,0,0,0,0,1,0
5568673,0,3190012.831,0,0,0,0
30063570,85.86501034,4814348.577,139.1659136,0,0,59.27272727
5489134,94.5,2050452.014,171.2715518,0,0,86.375
24944,0,0,0,0,1,0
4365000,735,1624177.61,582.8010905,0,0,327.25
5077009,0,2906601.868,0,0,0,0
28165,0,0,0,0,1,0
61984,202.9396462,17512.32377,325.8038776,0,0,219.8
29862,0,0,0,0,1,9
61099,650.4366226,13304.74974,711.7904569,0,0,630.7
29952,0,0,0,0,1,9
369764,205.6753105,70590.37092,206.8187181,0,0,131
30209373,74.42154706,4615033.388,138.3674966,0,0,59.91666667
80,0,0,0,0,1,9
5873912,0,3371116.795,0,0,0,0
115228025,533.5868525,4792203.125,382.8023557,0,0,130.4242424
115876655,606.1667408,4729428.443,441.6749289,0,0,166.9714286
114156399,237.8392397,2292527.601,577.2124037,1,1,399.875
43,0,0,0,0,1,9
47451,427.5093566,11880.84246,318.937074,0,0,187.4285714
11265,0,0,0,0,1,9
109,0,0,0,0,1,9
1,0,0,0,0,1,9
87,0,0,0,0,1,9
97,0,0,0,0,1,9
88,0,0,0,0,1,9
77,0,0,0,0,1,9
73,0,0,0,0,1,9
462,0,0,0,0,1,9
22463950,539.5287185,3851693.863,394.9955418,0,0,171.9230769
103,0,0,0,0,1,9
119995059,525.9167301,1312405.756,480.2732867,1,1,486.1118421
119964803,754.0758942,1160099.595,1015.886065,1,1,963.8755556
50626,0,0,0,0,1,0
10337715,328.820177,2082022.894,1601.055097,0,0,917.125
10462806,344.7181478,1620636.162,2152.749929,0,0,1132.307692
23893,0,0,0,0,1,0
76461641,184.3333333,4857110.774,229.6193849,1,1,113.95
75474196,0,4981737.379,178.50622,1,1,64.94117647
75467007,0,4981258.873,178.50622,1,1,64.94117647
75069432,184.3333333,4951939.631,218.3263291,1,1,97.05555556
75942760,184.3333333,4955286.302,216.7869032,1,1,96.38888889
76008868,184.3333333,4958289.461,217.2994269,1,1,96.61111111
87225,0,0,0,0,1,0
99375,0,0,0,0,1,0
50533,0,0,0,0,1,9
50403,0,0,0,0,1,0
28353,0,0,0,0,1,0
103864,0,0,0,0,1,9
46142102,703.8268683,3398610.972,691.7437873,0,0,558.9117647
5951693,0,3422976.429,3.286335345,0,0,3
46078446,704.0659565,3400415.421,696.8928338,0,0,557.6470588
85687675,0,4980051.441,3.062506713,0,1,3.473684211
19,0,0,0,0,1,9
15285154,700.3562027,2278221.303,675.2121222,0,0,504.0833333
99591,0,0,0,0,1,0
32047,0,0,0,0,1,0
32201,0,0,0,0,1,0
50118,0,0,0,0,1,0
50473,0,0,0,0,1,0
50032,0,0,0,0,1,0
50123,0,0,0,0,1,0
50105,0,0,0,0,1,0
50122,0,0,0,0,1,0
50603,0,21872.93406,0,0,1,0
50,0,0,0,0,1,9
80,0,0,0,0,1,9
116312739,237.4591847,2339650.033,577.1108028,1,1,399.6826923
46111027,509.5178549,4490998.379,376.3282707,0,0,155.0588235
46135131,509.5178549,4489502.976,376.3282707,0,0,155.0588235
5559142,0,3177612.719,3.286335345,0,0,3
115850039,262.3339929,4832382.666,194.6790136,0,0,64.80645161
151060,427.5093566,40239.55454,318.937074,0,0,187.4285714
150861,427.5093566,40176.38738,318.937074,0,0,187.4285714
140936,0,0,0,0,1,9
140816,0,0,0,0,1,9
3291292,3.464101615,932341.7444,2.927700219,0,0,2
3158794,3.464101615,913741.8144,2.927700219,0,0,2
52565,0,0,0,0,1,9
17333,0,0,0,0,1,9
130463,428.0093457,32231.40684,319.3698036,0,0,187.7142857
130951,428.0093457,32415.14693,319.3698036,0,0,187.7142857
130568,428.0093457,32319.27042,319.4915324,0,0,187.8571429
140333,0,0,0,0,1,9
140609,0,0,0,0,1,9
131246,428.0093457,32419.88357,319.4915324,0,0,187.8571429
140637,0,0,0,0,1,9
140617,0,0,0,0,1,9
3341759,3.464101615,940573.1979,2.927700219,0,0,2
3516239,3.464101615,972015.8832,2.927700219,0,0,2
103,0,0,0,0,1,9
128,0,0,0,0,1,9
5069372,0,2883044.077,3.286335345,0,0,3
60347246,221.1621828,4730982.798,171.2068646,0,0,73.75
67927,1130.668239,16500.14567,792.5524769,0,0,387.4285714
68377,1131.168238,16475.99659,792.9155513,0,0,387.7142857
195840,0,0,0,0,1,9
196141,0,0,0,0,1,9
68767,659.9872726,15537.17262,518.0333269,0,0,339.25
69081,660.1990609,15611.21737,518.0261684,0,0,338.75
233341,0,164726.8886,0,0,1,8
337171,1131.168238,106361.6389,792.9155513,0,0,387.7142857
196427,0,0,0,0,1,9
101990,1166.168191,18334.67266,817.3264342,0,0,398.5714286
102324,660.3318863,17897.38105,518.1782994,0,0,339
290322,0,0,0,0,1,9
225830,0,0,0,0,1,9
259955,0,0,0,0,1,9
5872030,0,3361942.666,3.286335345,0,0,3
5872368,0,3362221.65,3.033150178,0,0,3.5
127032,1131.003537,25120.63864,792.6742711,0,0,387.1428571
126330,1130.16824,24892.47849,792.1895065,0,0,387.1428571
143722,660.1990609,29180.14202,518.0261684,0,0,338.75
231513,0,0,0,0,1,9
200504,0,0,0,0,1,9
231017,0,0,0,0,1,9
141572,660.3318863,28530.32041,518.1782994,0,0,339
188605,0,0,0,0,1,9
5730711,0,3280586.607,3.286335345,0,0,3
116437492,384.3688199,4701239.586,285.0117166,0,0,112.0285714
6100573,0,3501439.35,3.286335345,0,0,3
116772342,312.4596445,4663158.126,237.0890731,0,0,95.82857143
46818848,193.5137038,4541704.206,154.3320046,0,0,60.1875
46816690,655.1385279,2933317.737,701.5977507,0,0,625.5531915
5922270,0,3391117.015,3.286335345,0,0,3
115933774,895.4169709,3582228.352,861.5507296,0,0,660.8815789
5670923,0,3242219.373,3.286335345,0,0,3
115709008,30.92031588,4872719.797,62.39115253,0,0,18.03333333
117671323,262.3339929,4721141.464,199.4621645,0,0,74.42424242
117671264,300.5398476,4630892.383,228.3234232,0,0,101.1666667
47130,427.5093566,11884.84061,319.0586321,0,0,187.5714286
211,0,0,0,0,1,9
66309771,1067.101035,3423961.092,948.5296712,0,0,630.2553191
115987397,723.5863934,3188404.71,806.2575894,0,0,722.96
5731657,0,2030292.627,2.927700219,0,0,2
115769653,97.9745706,4873759.971,93.32753054,0,0,28.1
115799894,989.3719792,2476697.703,1079.769291,0,0,912.2774566
115799994,950.7402111,3483611.554,892.6433593,0,0,651.3333333
115787782,991.9896782,2412157.526,1078.70569,0,0,938.4863388
115772655,871.209126,2400123.306,1007.91402,0,0,929.2594595
115867918,802.4213423,4501092.616,591.4011812,0,0,255.4390244
115799685,899.5656575,2290694.819,1052.782222,0,0,926.622549
115799832,922.8870399,2741887.818,1008.0872,0,0,855.2877698
115867540,1209.616326,4335558.258,930.7424433,0,0,446.5652174
115868282,1085.630846,3884753.249,899.8885349,0,0,537.9516129
115867763,1076.800426,4307046.166,861.6724087,0,0,463.2978723
115867666,317.8967038,4772475.926,226.6960949,0,0,79.15151515
116868888,1132.189061,2495644.353,1231.916751,0,0,1035.970588
5495684,0,3146856.124,3.286335345,0,0,3
118245431,522.2702138,1322519.697,478.0028128,1,1,483.2297297
118190986,757.1294605,1168438.251,1014.920176,1,1,956.0226244
5815881,0,3314611.561,0,0,0,0
5811863,0,3312144.639,0,0,0,0
75313838,242.3604806,4418964.575,238.9109064,0,0,124
75448701,259.2503987,4267971.853,254.4771819,0,0,149.0645161
76180619,258.8989047,4326410.006,256.7821008,0,0,153.7333333
76363806,242.3604806,4430038.619,236.6958723,0,0,122.9285714
94962,428.0093457,19401.92016,319.3698036,0,0,187.7142857
95742,428.0093457,19404.80861,319.3698036,0,0,187.7142857
546922,0,0,0,0,1,9
546245,0,0,0,0,1,9
1379039,382.8265926,420665.9463,289.6510544,0,0,145.7777778
3086693,383.2737925,719291.6742,290.0468161,0,0,146
479119,0,0,0,0,1,9
567621,0,0,0,0,1,9
274681,428.0093457,89785.54408,319.3698036,0,0,187.7142857
76287,0,0,0,0,1,9
274144,428.0093457,89582.88881,319.3698036,0,0,187.7142857
76511,0,0,0,0,1,9
2523113,383.2737925,582255.6838,290.0468161,0,0,146
3111520,3.464101615,907295.3089,2.927700219,0,0,2
133539,0,0,0,0,1,9
1099579,0,0,0,0,1,9
3926429,696.3319611,1285856.189,527.8095721,0,0,326.1111111
116394059,722.6378531,4739213.132,507.0577396,0,0,174.0588235
116171310,445.2507587,4846674.889,315.5960806,0,0,96.80645161
5805888,0,3267174.855,3.286335345,0,0,3
6995534,0,3957306.013,3.286335345,0,0,3
6995518,0,3954724.907,3.286335345,0,0,3
48684508,815.8925211,3684632.522,621.2126999,0,0,385.28
73855609,854.3935923,3211002.547,676.4638945,0,0,481.4782609
87974544,870.2570434,3711209.632,652.6411082,0,0,403.3181818
116097519,261.5302916,4888090.938,189.9362032,0,0,50.43333333
116097574,261.5302916,4890689.483,189.9362032,0,0,50.43333333
113299309,334.1055472,4772666.776,249.6761824,0,0,89.15151515
115562463,334.1055472,4782439.678,249.6761824,0,0,89.15151515
5769981,0,2057702.119,2.927700219,0,0,2
116034095,261.5302916,4892491.965,189.9362032,0,0,50.43333333
118566764,355.7615072,4552962.041,269.3019839,0,0,139.4444444
118267883,389.0833492,4149578.115,299.8715112,0,0,189.9347826
5919992,0,3397178.691,3.286335345,0,0,3
5703850,0,3272457.458,3.286335345,0,0,3
37,0,0,0,0,1,9
93,0,0,0,0,1,9
37,0,0,0,0,1,9
72,0,0,0,0,1,9
17,0,0,0,0,1,9
60051291,929.5387745,22700000,532.3326289,0,0,229
60051287,762.5052459,20000000,457.4916393,0,0,174.9
5321392,0,2974873.411,3.286335345,0,0,3
65255321,72.0377216,4677100.895,88.63950533,0,0,32.05
5427374,0,3101388.59,3.286335345,0,0,3
115474287,38.12854199,4870804.933,62.17099209,0,0,18.56666667
47135,428.0093457,11873.34041,319.4915324,0,0,187.8571429
1917,0,0,0,0,1,9
49403,428.0093457,11663.29784,319.613606,0,0,188
4666,0,0,0,0,1,9
49095,428.0093457,11678.28698,319.613606,0,0,188
8857,0,0,0,0,1,9
3229005,3.464101615,923065.3473,2.927700219,0,0,2
3428675,3.464101615,955815.8284,2.927700219,0,0,2
121,0,0,0,0,1,9
147,0,0,0,0,1,9
60087682,1485.045903,21200000,1032.888125,0,0,535.4444444
10108647,183.8292686,3309973.265,179.0035551,0,0,91.9
97,0,0,0,0,1,9
115367656,66.176753,4872147.312,103.2222469,0,0,28.96666667
5646022,0,3246653.502,3.286335345,0,0,3
5834127,0,3285452.826,3.286335345,0,0,3
5834069,0,3283368.978,3.286335345,0,0,3
37127905,820.2807882,3971733.669,571.9864252,0,0,262.2352941
52851883,781.508655,4506001.57,546.2616107,0,0,234.9473684
5578370,0,3140439.987,3.286335345,0,0,3
5787982,0,3255609.024,3.286335345,0,0,3
5788243,0,3249467.375,3.286335345,0,0,3
29890711,551.8829672,4429549.248,406.5622697,0,0,186.9230769
34679492,741.1937283,4332498.941,510.1663314,0,0,174
50812966,588.5057349,4665501.263,410.5205724,0,0,124.3888889
92,0,0,0,0,1,9
121,0,0,0,0,1,9
143,0,0,0,0,1,9
120,0,0,0,0,1,9
124,0,0,0,0,1,9
5848748,0,3332265.048,3.286335345,0,0,3
62188273,293.3314781,4311406.89,284.2186771,0,0,154.8461538
5629498,0,3163846.811,3.033150178,0,0,3.5
40636682,181.5803148,4543979.512,153.4239369,0,0,62.5
117,0,0,0,0,1,9
214771,304.7630227,62152.96967,213.2979137,0,0,166.8
2894,0,0,0,0,1,9
5193604,4.242640687,2914819.793,3.286335345,0,0,3
78,0,0,0,0,1,9
5127570,0,2916306.819,3.033150178,0,0,3.5
60326032,552.8349161,4884541.584,394.8673847,0,0,128.6111111
60325784,596.2429188,4747768.186,460.0250356,0,0,214.9
5668932,0,3228698.515,3.286335345,0,0,3
60895704,122.3001772,4741032.339,118.0735445,0,0,42.55
5681751,0,3236531.852,3.286335345,0,0,3
90427035,109.9833321,4965449.863,124.836987,0,0,40.375
115138527,190.9751293,4864465.889,149.172953,0,0,42
116140862,676.7885381,4869119.826,459.2389965,0,0,104.9333333
2784104,130.515644,967241.3077,141.148956,0,0,80.5
5222274,0,2988196.869,3.286335345,0,0,3
15214739,373.4354027,3499818.212,407.0192535,0,0,201.9
66,0,0,0,0,1,9
5239163,0,2996762.457,3.286335345,0,0,3
5261522,0,3009517.082,3.286335345,0,0,3
10246407,775.9778969,2653720.501,804.8228791,0,0,542.9333333
11503736,688.7916256,1417936.519,1100.131215,0,0,805.22
5051569,0,2888499.292,3.286335345,0,0,3
95,0,0,0,0,1,9
82,0,0,0,0,1,9
5219191,0,2985345.781,3.286335345,0,0,3
12076010,872.8519602,1348817.854,1532.783298,0,0,1085.642857
66,0,0,0,0,1,9
115692043,181.066271,4879063.912,135.7187557,0,0,40.06666667
5322591,0,3052634.643,3.286335345,0,0,3
115333965,223.0249579,4874261.616,185.2743389,0,0,54.53333333
1823,0,0,0,0,1,9
68070,415.7787873,19421.30134,378.0700552,0,0,287.8
5688521,0,3255390.33,3.286335345,0,0,3
5035804,0,2886966.025,3.286335345,0,0,3
116048159,82.72252706,4883204.546,482.6346043,0,0,105.2
5681610,0,3198574.478,3.286335345,0,0,3
65189654,90.68627239,4685361.59,96.71740869,0,0,35.25
218378,351.4320702,62347.133,238.3859616,0,0,185.6
6098,0,0,0,0,1,9
5836294,0,3281924.879,3.286335345,0,0,3
60180619,71,4903620.957,131.2624931,0,0,42
49970,0,0,0,0,1,0
50106,0,0,0,0,1,0
49861,0,0,0,0,1,0
50086,0,0,0,0,1,0
674402,428.9817401,142912.5765,270.0342571,0,0,150.375
6416506,0,3672833.825,3.286335345,0,0,3
114337076,238.2661143,2291790.572,577.2634511,1,1,400.0576923
144157,427.5093566,37544.801,318.937074,0,0,187.4285714
144207,427.5093566,37555.50253,318.937074,0,0,187.4285714
380174,0,0,0,0,1,9
496222,0,0,0,0,1,9
3355037,3.464101615,942779.4641,2.927700219,0,0,2
3354895,3.464101615,942712.5107,2.927700219,0,0,2
137,0,0,0,0,1,9
608,0,0,0,0,1,9
178528,0,0,0,0,1,9
5470190,0,3076989.626,3.286335345,0,0,3
6534492,0,3688740.84,3.286335345,0,0,3
6534371,0,3687629.783,3.286335345,0,0,3
6534528,0,3681391.585,3.286335345,0,0,3
5826035,0,3272234.361,3.286335345,0,0,3
5217213,0,2930246.213,3.286335345,0,0,3
5819965,0,3275177.386,3.286335345,0,0,3
6218454,0,3504971.582,3.286335345,0,0,3
34170456,681.8537757,4327378.549,470.6253995,0,0,162.7142857
54279168,713.9826965,4312449.24,510.7015635,0,0,201.5454545
54237691,744.0889732,4458977.53,531.9323534,0,0,221.4
95,0,0,0,0,1,9
140,0,0,0,0,1,9
96808319,491.7468079,4847061.885,347.4950327,0,0,87.76923077
105800337,623.8885737,4750465.49,441.1218058,0,0,145.0967742
66651,1130.16824,16741.74446,792.1895065,0,0,387.1428571
43002,0,0,0,0,1,9
114879,660.3318863,20787.4876,518.1782994,0,0,339
114802,1131.503535,21202.75531,793.0373798,0,0,387.4285714
102134,0,0,0,0,1,9
102186,0,0,0,0,1,9
6011524,0,3442352.415,3.286335345,0,0,3
6011453,0,3442393.523,3.033150178,0,0,3.5
15382201,0,4810272.063,3.098386677,0,1,4.8
14617872,0,4745299.963,3.098386677,0,1,4.8
59,0,0,0,0,1,9
101,0,0,0,0,1,9
58,0,0,0,0,1,9
39,0,0,0,0,1,9
112,0,0,0,0,1,9
147,0,0,0,0,1,9
119,0,0,0,0,1,9
131,0,0,0,0,1,9
119935833,524.4792211,1311678.411,479.4301373,1,1,485.4013158
119928428,731.9144994,1155638.068,997.7658346,1,1,951.1929825
51185,0,0,0,0,1,0
115429773,199.3768865,4876702.871,153.0076462,0,0,39.43333333
5835699,0,3325732.025,0,0,0,0
5866367,0,3343787.986,0,0,0,0
119984875,241.6830234,4693576.38,249.1513883,0,0,138.0263158
119953130,222.6527846,4762863.369,230.568217,0,0,112.7777778
119990928,222.6527846,4760222.489,230.5685785,0,0,112.7777778
119993703,241.4644049,4690035.202,237.8079664,0,0,122.1842105
115858131,212.7399486,4877889.616,160.7838528,0,0,41.1
47591,428.0093457,11911.52478,319.3698036,0,0,187.7142857
19741,0,0,0,0,1,9
47336,428.0093457,11897.67062,319.3698036,0,0,187.7142857
47468,428.0093457,11838.39975,319.3698036,0,0,187.7142857
54827,0,0,0,0,1,9
54924,0,0,0,0,1,9
3135015,3.464101615,910193.106,2.927700219,0,0,2
3335090,3.464101615,939483.1855,2.927700219,0,0,2
3355707,3.464101615,942920.3354,2.927700219,0,0,2
3832,0,0,0,0,1,9
107,0,0,0,0,1,9
430,0,0,0,0,1,9
117,0,0,0,0,1,9
85,0,0,0,0,1,9
136,0,0,0,0,1,9
71,0,0,0,0,1,9
5128912,0,3595312.713,3,0,1,6
4780746,0,3349403.602,3,0,1,6
110287662,373.1581828,4505511.66,290.5478222,1,1,181.027027
109505341,347.4429704,4558665.398,269.0550866,0,1,139.9444444
116011417,402.12308,4855004.161,285.8620223,0,0,85.12903226
119969765,765.1324136,4259076.757,566.4678941,0,0,300.125
5259568,0,3015805.258,3.286335345,0,0,3
116326450,589.9538824,4743972.253,415.5792414,0,0,142.8823529
5607912,0,3216787.273,3.286335345,0,0,3
5871906,0,3369227.532,3.286335345,0,0,3
5591596,0,3207797.517,3.286335345,0,0,3
5871951,0,3369219.825,3.286335345,0,0,3
115112761,472.9317494,4877271.121,324.0313107,0,0,76.36666667
115717044,481.8312113,4719179.495,348.371308,0,0,127.6
115665104,371.6404753,4877328.11,258.4088991,0,0,63.73333333
115945420,474.0007882,4884680.518,324.7292702,0,0,76.5
115945248,474.0007882,4884757.691,324.7292702,0,0,76.5
116127919,472.9317494,4882896.723,324.0313107,0,0,76.36666667
115128171,482.5531002,4876675.247,330.3161047,0,0,77.56666667
76144,660.1990609,15278.97401,518.0564105,0,0,338.875
6183,0,0,0,0,1,9
5870102,0,3360682.393,3.033150178,0,0,3.5
5206474,0,2985284.606,3.286335345,0,0,3
116295812,320.6952603,4656172.135,240.4791763,0,0,105.5
117311242,347.8420872,4564367.198,261.2329543,0,0,129.1282051
115452639,102.6283169,4976311.945,85.45242026,0,0,22.6
5228674,0,2975595.095,0,0,0,0
86568106,223.6995144,4748825.627,211.9443759,0,0,92.08
56693322,240.2161383,2262441.338,583.8172045,1,1,406.5283019
172389,428.0093457,47986.81999,319.3698036,0,0,187.7142857
74000,0,0,0,0,1,9
74167,0,0,0,0,1,9
172446,428.0093457,48242.98703,319.3698036,0,0,187.7142857
3374998,3.464101615,946472.3229,2.927700219,0,0,2
3172827,3.464101615,914946.0228,2.927700219,0,0,2
101,0,0,0,0,1,9
68,0,0,0,0,1,9
5557538,0,3195354.647,3.286335345,0,0,3
5557820,0,3195443.934,3.286335345,0,0,3
46089039,547.4340143,4495003.051,404.1454512,0,0,170.8823529
46083235,855.3509618,4586959.082,589.2374184,0,0,181.5625
5943483,0,3418348.215,3.286335345,0,0,3
5943668,0,3418388.494,3.286335345,0,0,3
50710440,280.7797497,4674521.225,202.4512504,0,0,71.55555556
50671823,280.7797497,4677168.06,202.4512504,0,0,71.55555556
51623473,827.5873807,4003909.974,584.854888,0,0,278.5
51624721,856.0986703,4197578.414,594.8390539,0,0,290.3478261
81508036,724.7978056,4543936.351,509.4734266,0,0,228.6206897
5990880,0,3437978.68,3.286335345,0,0,3
5990127,0,3437589.933,3.286335345,0,0,3
96,0,0,0,0,1,9
96,0,0,0,0,1,9
66948,1131.168238,16615.99377,792.9155513,0,0,387.7142857
64518,0,0,0,0,1,9
553639,1131.168238,194065.894,792.9155513,0,0,387.7142857
189445,0,0,0,0,1,9
66440,1131.168238,16544.75513,792.9155513,0,0,387.7142857
66540,1131.168238,16703.19415,792.9155513,0,0,387.7142857
15637,0,0,0,0,1,9
105444,0,0,0,0,1,9
5950883,0,3407485.535,3.286335345,0,0,3
5602494,0,1981837.993,2.927700219,0,0,2
81439154,380.6150127,4595827.5,277.0006685,0,0,112.4615385
81445510,380.6150127,4592789.33,277.0006685,0,0,112.4615385
117480230,356.047109,4467049.899,279.2179898,0,0,164.3170732
112721919,337.1180923,4495090.486,266.6208004,0,0,149.925
5680753,0,3248045.682,3.286335345,0,0,3
5805770,0,3320348.434,3.286335345,0,0,3
5805620,0,3319974.341,3.286335345,0,0,3
116613494,343.6130214,4589399.763,265.2548643,0,0,134.7105263
